episode,target,ai_starts,ai_payout,score,both_steal,ai_action,target_action,policy_loss,value_loss,entropy,loss
817,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0009630946442484856,0.12954745127353817,0.04884545304230414,0.0633221734315157
818,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0005975388921797276,0.5613306686282158,0.10687691764906049,0.2789990194141865
819,tit_for_tat,0,50.0,0.5,0,SPLIT,SPLIT,-0.0474882572889328,0.016117282833441715,0.319565201876685,-0.042625282891094685
820,always_split,1,100.0,1.0,0,STEAL,SPLIT,0.012921889036078937,0.1281984073575586,0.7704389453865588,0.06931669171899557
821,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0993566233664751,0.572148771956563,0.7654537986963987,0.17906322330236435
822,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0021860806737095118,0.2624626662582159,0.7732193525880575,0.12131306063383818
823,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.009671723935753107,0.3430565744638443,0.9501594705507159,0.15235498268157244
824,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.030958358198404312,0.07498715081601404,1.0292425584048033,-0.003757212311029434
825,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0307452529668808,0.060480589425424114,0.8753527710214257,-0.009258467704057693
826,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.06515778228640556,0.5163045134395361,0.5734482638072222,0.187259990721941
827,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.06940469890832901,0.11281644910923205,0.2528189502772875,-0.015524666756391525
828,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.043560151010751724,0.5083002778701484,0.5188093425240368,0.20540189370512962
829,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.08024115860462189,0.29414211610856,0.6191437190864235,0.06063847243785858
830,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0721031054854393,0.08901188791060122,0.6102897399105132,-0.03370005637407303
831,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.04125326685607433,0.3655361798591912,0.3143086598429363,0.13837174139916897
832,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.04886092245578766,0.18727739051246317,0.35181456232385244,0.041259635239839554
833,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.02208905667066574,0.5677769212052226,0.222450763132656,0.25957488268613815
834,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.06583189172670245,0.1334329282399267,0.8004014985635877,-0.007119431626051664
835,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.002662213519215584,0.0992016438333394,0.8070445959456265,0.038868166506290436
836,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.07652459014207125,0.9335563406348228,0.8897860408760607,0.38135571777820587
837,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.05974043905735016,0.21374924341216683,0.6467900471761823,0.04066628962755203
838,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.004287666641175747,0.1840565330348909,0.8702734834514558,0.079037856310606
839,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.05499366670846939,0.14683977824097383,0.8776990976184607,0.009649243205785751
840,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.012829605810111389,0.05926141298550647,0.8636043174192309,0.008165056351572275
841,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.04976047948002815,0.8075741771608591,0.8587633473798633,0.34543896839022636
842,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.07403033599257469,0.24579767952673137,0.5084181341808289,0.04378432780504227
843,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.058237746357917786,0.44492982141673565,0.4461873259861022,0.15976528637111187
844,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.04037811979651451,0.19342690892517567,0.6060436456464231,0.05027490854263306
845,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.00040711741894483566,0.10971068571234355,0.0909081761201378,0.05435337871313095
846,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.014907073229551315,0.6682119909673929,0.35696626361459494,0.31562926433980465
847,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.03605340467765927,0.3367117317393422,0.3741295216605067,0.1285611605271697
848,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.0529126338660717,0.18079573893919587,0.7695608045905828,0.029789634863846004
849,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.05235324474051595,0.11287590168649331,0.6941183242015541,-0.0028564822860062122
850,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.04343872703611851,0.030326974996569334,0.9304277221672237,-0.037579518742859364
851,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0712328776717186,0.6896302122622728,0.6780230579897761,0.2668020080309361
852,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.0939001515507698,0.3648894103243947,0.5461894834879786,0.0830826461315155
853,honest,0,100.0,1.0,0,STEAL,SPLIT,0.005998902954161167,0.321983247064054,0.6463914718478918,0.1605266071856022
854,tit_for_tat,1,0.0,0.0,1,STEAL,STEAL,-0.06089156214147806,0.24224305897951126,0.7505031297914684,0.052724925335496664
855,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.011162515729665756,0.44420786388218403,0.3544556275010109,0.207396874204278
856,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.046844639582559466,0.07656596502056345,0.48539320766576566,-0.013415599358268082
857,deceptive_threaten,0,0.0,0.0,0,SPLIT,STEAL,-0.025405507651157677,0.010524270846076433,0.37202742765657604,-0.023863656329922378
858,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.016516507603228092,0.5484048519283533,0.723951815860346,0.25044638849794865
859,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.03757271356880665,0.2706272075884044,0.789302306715399,0.08984788879752159
860,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.04864032566547394,0.011138219009353634,0.8638575847726315,-0.05170978605747223
861,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0037710419856011868,0.36398074589669704,0.2317115857731551,0.18344431783771142
862,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.0104544498026371,0.2734492179006338,0.5488266239408404,0.14169080182909966
863,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.03926881495863199,0.2636782522313297,0.8431151590775698,0.08413914777338505
864,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.10940896905958652,0.03133865647282619,0.9698715733829886,-0.10343834571540356
865,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.023034870624542236,0.050272200347535545,0.7879550966899842,-0.005778329446911812
866,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.016268648440018296,0.8943772930651903,0.8165500045288354,0.4552918067201972
867,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.09331316873431206,0.3000804828479886,0.5396543289534748,0.05133053474128246
868,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.04267554171383381,0.22365380637347698,0.5767916417680681,0.06338344854884781
869,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.054141951724886894,0.15861978581961012,0.7113795895129442,0.018054146319627762
870,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.015013804659247398,0.04749176981050596,0.6924593402072787,0.0018074866384267807
871,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.06673399265855551,0.4410452167503536,0.2550534873153083,0.15123806754127145
872,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.002383291721343994,0.1868910061166389,0.285754936223384,0.08820464089512825
873,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.06370656564831734,0.4561233166605234,0.57595991413109,0.15859548328444362
874,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.06738043762743473,0.04224100323517632,0.9425459667108953,-0.05568538838997483
875,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.05671905726194382,0.13771207491936366,0.7322443127632141,0.004814544692635536
876,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.06862671859562397,0.7712036306038499,0.6621270035393536,0.310353813925758
877,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.058730944991111755,0.18238750108866952,0.2891490465262905,0.029571310617029667
878,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.07183578237891197,0.38091569472453557,0.47409699228592217,0.11388109810650349
879,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.011543165892362595,0.2574008632427649,0.43919001682661474,0.11276537366211414
880,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.04110192134976387,0.2451103811199573,0.31163576411199756,0.07833691127598286
881,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.06222082825843245,0.7756565529853106,0.7696010076906532,0.31791142746806145
882,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.010661330074071884,0.4171358644962311,0.8088649930432439,0.18981794640421867
883,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.0038976967334747314,0.1877244026400149,0.8043073695152998,0.08192140981554985
884,tit_for_tat,1,0.0,0.0,1,STEAL,STEAL,-0.06736810877919197,0.3143130363896489,0.7070182128809392,0.08271821588277817
885,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0331992506980896,0.23793370369821787,0.613172898767516,0.07963587529957294
886,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.1055940818041563,0.21511381538584828,0.4542802753858268,-0.002580000087618828
887,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0071343909949064255,0.014584454424038995,0.14226238545961678,-0.0012647826224565506
888,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.08487069234251976,0.6758989337831736,0.26697771344333887,0.2504090052098036
889,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.002934187650680542,0.19936476339353248,0.0899375039152801,0.1017172010615468
890,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0009180530905723572,0.01602085767558492,0.09147907717851922,0.006177589297294617
891,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0004726201295852661,0.48926142789423466,0.028310105117270723,0.24482022412121296
892,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.001303834724240005,0.13342438562540337,0.045428856334183365,0.06495406909380108
893,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0004925522953271866,0.7371354270726442,0.029012330749537796,0.36877013742923737
894,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.0011717904126271605,0.1819575815461576,0.06643858924508095,0.08914259569428395
895,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.003970865160226822,0.08297737072089717,0.044265902164625004,0.03707516007125378
896,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.0017775408923625946,0.8026928380131721,0.18828365812078118,0.39768603071570396
897,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.013090880587697029,0.2500300023239106,0.3666866652201861,0.10825725458562374
898,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.05230364575982094,0.33596306294202805,0.6096608121879399,0.10958128795027733
899,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.047087959945201874,0.1472771345434012,0.6175805532839149,0.020374801009893417
900,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.105838093906641,0.008113973811305186,0.6782463849522173,-0.10856357216835022
901,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.04366115477751009,0.5285168793052435,0.25736041576601565,0.21802368760108948
902,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,0.010931802913546562,0.10654703484215133,0.2421573621686548,0.06178374961018562
903,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.003364739939570427,0.6195598486810923,0.3472160550300032,0.30294302105903625
904,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.06187047925777733,0.13514202152146026,0.30565572157502174,0.0026439884677529335
905,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.0011761896312236786,0.10204027297913854,0.08501410996541381,0.05134618654847145
906,always_steal,1,0.0,0.0,1,STEAL,STEAL,0.005904232617467642,0.7577036395668983,0.11243889841716737,0.38363166339695454
907,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.005175460129976273,0.2627833823207766,0.06479293305892497,0.1359192170202732
908,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.004685944877564907,0.2157654264010489,0.1695541525259614,0.1015012192656286
909,tit_for_tat,0,0.0,0.0,1,STEAL,STEAL,0.021501945331692696,0.3909354489296675,0.28944828384555876,0.21407519560307264
910,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.038136452436447144,0.38593901554122567,0.1289744139648974,0.15354330465197563
911,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.0009683258831501007,0.1135505463462323,0.05012981774052605,0.05724229849874973
912,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.004344765096902847,0.0475304531017855,0.09308006579522043,0.018489680252969265
913,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.01688913069665432,0.626177616417408,0.2237262991257012,0.2939624171704054
914,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,0.03326157107949257,0.11907712579704821,0.45823641400784254,0.08821777440607548
915,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.0039861854165792465,0.23469033993023913,0.11234272178262472,0.11223554878961295
916,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.002526305092032999,0.7289772741496563,0.33086752821691334,0.3586536440998316
917,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.011057654395699501,0.23622980853542686,0.33564072428271174,0.10370086674811319
918,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.09431619569659233,0.2324701612815261,0.5803008498623967,0.016115866601467133
919,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.023981479927897453,0.15024022504167078,0.28154465300031006,0.04832318052649498
920,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.04309384524822235,0.0441361127404889,0.4842867711558938,-0.02586865797638893
921,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.061875591054558754,0.4112367294728756,0.4418505618814379,0.1393242763588205
922,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.028424754738807678,0.2562031685374677,0.8845389804337174,0.0908314511179924
923,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.017254095524549484,0.365545853972435,0.8286439971998334,0.15723238699138165
924,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.08768728922586888,0.03552605868378578,0.8701421152800322,-0.07862567986012436
925,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.019852587953209877,0.07328005286763073,0.6200102244038135,0.010587338358163834
926,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.016635768115520477,0.8429883811622858,0.4852868081070483,0.4000055566430092
927,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,0.05100390943698585,0.21462829294614494,0.26122122211381793,0.15570584079250693
928,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.016573005355894566,0.11915339692495763,0.7456170590594411,0.035547529347240925
929,tit_for_tat,0,0.0,0.0,1,STEAL,STEAL,-0.0137966712936759,0.32593762455508113,0.7412094173487276,0.14176005497574806
930,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.05483797355554998,0.5819347067736089,0.4663656463380903,0.2314657149836421
931,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.003283347003161907,0.04135117007560951,0.22668625647202134,0.015125366859138012
932,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.056626186007633805,0.08125401445158786,0.46126915025524795,-0.020611865125829354
933,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.028485767543315887,0.5402741562575102,0.6835682298988104,0.23481563199311495
934,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.04630972258746624,0.16057158037438057,0.6394870053045452,0.027581194415688515
935,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.023714693263173103,0.16400368717768288,0.29112998786149547,0.05537584610283375
936,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.05375051870942116,1.0167687647044659,0.8220391082577407,0.44641346257412806
937,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.017478451132774353,0.3260384206660092,0.7005500209052116,0.1385352611541748
938,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.03252453074674122,0.23681077361106873,0.9200101918540895,0.07668074080720544
939,tit_for_tat,0,0.0,0.0,1,STEAL,STEAL,-0.06995470356196165,0.33620886551216245,0.6916577680967748,0.09123314172029495
940,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.02903464576229453,0.24366107443347573,0.2850780044682324,0.08994509559124708
941,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.003341369330883026,0.2311146231368184,0.28278040373697877,0.10938814305700362
942,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.04538034088909626,0.11095232819207013,0.3355113039724529,0.006740709766745567
943,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.0307270810008049,0.8236999753862619,0.14525172323919833,0.3796703778207302
944,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.0021344441920518875,0.23845326364971697,0.09630058938637376,0.11612915992736816
945,always_split,0,100.0,1.0,0,STEAL,SPLIT,0.0002582427114248276,0.06185341559671542,0.04687256785109639,0.030716219916939735
946,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.0011443793773651123,0.5306982626207173,0.05094723988440819,0.26369528472423553
947,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0001603309065103531,0.15115404916223696,0.05154643376590684,0.07490123808383942
948,honest,1,100.0,1.0,0,STEAL,SPLIT,0.0004402841441333294,0.3477615136653185,0.13598593976348639,0.17296116054058075
949,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.0072441715747118,0.2113296716993318,0.19944524415768683,0.0964262168854475
950,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.057254496961832047,0.06125812162099464,0.5978620953392237,-0.03260405361652374
951,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.0579003959428519,0.5091037601232529,0.9473478684667498,0.1871780069777742
952,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.021906869485974312,0.13471149866381893,0.9904410536400974,0.03554447740316391
953,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.06771225668489933,0.6488594375550747,0.9465830717235804,0.24725163727998734
954,tit_for_tat,1,0.0,0.0,1,STEAL,STEAL,-0.10237110033631325,0.23624419048428535,0.8269238797947764,0.007481759414076805
955,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.04722052067518234,0.6524586947634816,0.6883035928476602,0.2721257824450731
956,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.02051163837313652,0.1344622941687703,0.7374221524223685,0.039345284923911095
957,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.02171548642218113,0.009252503314456817,0.7715456057339907,-0.02480470761656761
958,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.08294717967510223,0.5671365559101105,0.8720798217691481,0.19190030544996262
959,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.006829326972365379,0.13874100608518347,0.7146565683651716,0.0553946103900671
960,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.0219411663711071,0.004862778145735547,0.7806785772554576,-0.027316564694046974
961,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.048801934346556664,0.688646606169641,0.8406620128080249,0.2871147468686104
962,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.045884137973189354,0.2060161018744111,0.8387265864294022,0.048736656084656715
963,honest,0,100.0,1.0,0,STEAL,SPLIT,0.0144497724249959,0.4698280356824398,0.9500170559622347,0.2398636108264327
964,tit_for_tat,1,0.0,0.0,1,STEAL,STEAL,-0.05022586410632357,0.10670908773317933,0.9057094575837255,-0.005928410682827234
965,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.03547064587473869,0.9536438584327698,0.7705599628388882,0.43364570289850235
966,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.05941867455840111,0.01816935869283043,0.6577789408620447,-0.05691179260611534
967,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.020753019023686647,0.017641561515119975,0.8312462985049933,-0.020244707353413105
968,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.056979039683938026,0.6323099061846733,0.9291673535481095,0.24988425662741065
969,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.059889115393161774,0.2565055802697316,0.8725208453834057,0.059638459235429764
970,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.06064390018582344,0.04559419867291581,0.6858607849571854,-0.04470539465546608
971,always_steal,0,0.0,0.0,1,STEAL,STEAL,0.020028220489621162,0.5151655515655875,0.20023941120598465,0.27560859732329845
972,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.029747452586889267,0.29280356876552105,0.5532770270947367,0.11112155765295029
973,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.05404678359627724,0.2797352294437587,0.9021547202719375,0.07679927162826061
974,tit_for_tat,1,0.0,0.0,1,STEAL,STEAL,-0.007425997406244278,0.4325056839734316,0.9585530839394778,0.19924131222069263
975,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.05850120633840561,0.29434895422309637,0.7695018558297306,0.08097825199365616
976,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.03153196442872286,0.1881644302047789,0.49861278431490064,0.05756412958726287
977,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.014645857736468315,0.021714559065003414,0.09308478818275034,-0.004719430580735207
978,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.012446246109902859,0.6588149983435869,0.4316278740298003,0.31264497083611786
979,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,0.015154043212532997,0.26570966132567264,0.556248058215715,0.14244637941010296
980,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.024725940078496933,0.042539412987594005,0.607666430529207,-0.009532909840345383
981,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.026173369958996773,0.6510968636721373,0.23392771766521037,0.2970357723534107
982,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.021371368318796158,0.2862011690158397,0.41423091455362737,0.11758689885027707
983,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.007689166814088821,0.33255038131028414,0.6606424767524004,0.15197961032390594
984,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.0225520096719265,0.2660445326473564,0.4859817053657025,0.10561044327914715
985,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.021057114005088806,0.12292018123116577,0.49453610519412905,0.03545762598514557
986,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.019955862313508987,0.46934759989380836,0.3247882039868273,0.21147005818784237
987,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.04737258143723011,0.20930431969463825,0.24928451096639037,0.05478672869503498
988,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.04728172346949577,0.2941489927470684,0.8737655808217824,0.09105511126108468
989,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.00680738128721714,0.15563584167108502,1.1388822211883962,0.05962171405553818
990,always_split,1,100.0,1.0,0,STEAL,SPLIT,-0.04766038991510868,0.07648581335888593,0.7383494062814862,-0.016800981014966965
991,always_steal,0,0.0,0.0,1,STEAL,STEAL,-0.07274032011628151,0.4982964573428035,0.5063420513179153,0.17134448140859604
992,deceptive_threaten,1,0.0,0.0,1,STEAL,STEAL,-0.05699968710541725,0.17453516030218452,0.3360600109444931,0.02690729033201933
993,honest,0,100.0,1.0,0,STEAL,SPLIT,-0.03868678770959377,0.5207932740449905,0.5114729474298656,0.21659513004124165
994,tit_for_tat,1,100.0,1.0,0,STEAL,SPLIT,-0.010765022598206997,0.14118880784371868,0.579379636561498,0.054035584442317486
995,always_split,0,100.0,1.0,0,STEAL,SPLIT,-0.028240804560482502,0.12462356853448142,0.6807090789079666,0.027263903990387917
996,always_steal,1,0.0,0.0,1,STEAL,STEAL,-0.054859142284840345,0.3393709296360612,0.36050577799323946,0.11122126458212733
997,deceptive_threaten,0,0.0,0.0,1,STEAL,STEAL,-0.0464052502065897,0.1286428536004678,0.3504206647630781,0.014411970973014832
998,honest,1,100.0,1.0,0,STEAL,SPLIT,-0.06009504199028015,0.1896176072768867,0.9449780872091651,0.025263989344239235
999,tit_for_tat,0,100.0,1.0,0,STEAL,SPLIT,-0.04235298000276089,0.32584314499399625,0.7811529582832009,0.11275706440210342
